,name,url,city,title,description,duration,location
106,95. Casa 3B,https://www.tripadvisor.co/Attraction_Review-g297478-d23542973-Reviews-Casa_3B-Medellin_Antioquia_Department.html,Medellin,Casa 3B,Somos un espacio con Galería de Arte Café Barra de licores Showroom de marcas Talleres Cine clubs Eventos de Música en Vivo y mucho más contenido local nacional y latinoamericano. ¡Compartimos y expandimos conocimiento diverso!,1-2 horas,Calle 36/ 66a 63 Barrio Laureles Medellín 050031 Colombia
107,96. Edificio Vásquez,https://www.tripadvisor.co/Attraction_Review-g297478-d7032303-Reviews-Edificio_Vasquez-Medellin_Antioquia_Department.html,,,,,
108,97. Parque Angelopolis,https://www.tripadvisor.co/Attraction_Review-g297478-d10766708-Reviews-Parque_Angelopolis-Medellin_Antioquia_Department.html,,,,,
109,98. Iglesia de San Ignacio de Loyola,https://www.tripadvisor.co/Attraction_Review-g297478-d8447963-Reviews-Iglesia_de_San_Ignacio_de_Loyola-Medellin_Antioquia_Department.html,,,,,
110,99. Parque Rionegro,https://www.tripadvisor.co/Attraction_Review-g297478-d3645593-Reviews-Parque_Rionegro-Medellin_Antioquia_Department.html,,,,,
111,100. Palacio Egipcio,https://www.tripadvisor.co/Attraction_Review-g297478-d10466171-Reviews-Palacio_Egipcio-Medellin_Antioquia_Department.html,,Palacio Egipcio,,,
112,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d12707898-Reviews-5_Elementos_Spa_Wellness_Center-Medellin_Antioquia_Department.html,Medellin,5 Elementos Spa & Centro de Belleza,Somos 5 Elementos un SPA todo en uno para hombres y mujeres con servicio de masajes chocolaterapia lodoterapia masajes con piedras volcánicas limpieza facial profunda Jacuzzi postquirúrgicos cera facial y corporal paquetes reductores y mucho mas.,1-2 horas,Carrera 48A 10 Barrio El Poblado Medellín 050021 Colombia
113,101. 5 Elementos Spa & Centro de Belleza,https://www.tripadvisor.co/Attraction_Review-g297478-d12707898-Reviews-5_Elementos_Spa_Wellness_Center-Medellin_Antioquia_Department.html,Medellin,5 Elementos Spa & Centro de Belleza,Somos 5 Elementos un SPA todo en uno para hombres y mujeres con servicio de masajes chocolaterapia lodoterapia masajes con piedras volcánicas limpieza facial profunda Jacuzzi postquirúrgicos cera facial y corporal paquetes reductores y mucho mas.,1-2 horas,Carrera 48A 10 Barrio El Poblado Medellín 050021 Colombia
114,102. Biblioteca Publica Piloto,https://www.tripadvisor.co/Attraction_Review-g297478-d9464198-Reviews-Biblioteca_Publica_Piloto-Medellin_Antioquia_Department.html,,,,,
115,103. Parque de Las Esculturas,https://www.tripadvisor.co/Attraction_Review-g297478-d8736731-Reviews-Parque_de_Las_Esculturas-Medellin_Antioquia_Department.html,,,,,
116,104. Catedral Basílica Metropolitana de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d13375675-Reviews-Catedral_Basilica_Metropolitana_de_Medellin-Medellin_Antioquia_Department.html,,,,,
117,105. Politecnico Jaime Isaza Cadavid,https://www.tripadvisor.co/Attraction_Review-g297478-d3865585-Reviews-Politecnico_Jaime_Isaza_Cadavid-Medellin_Antioquia_Department.html,,,,,
118,106. Bosque Plaza Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297478-d10535627-Reviews-Bosque_Plaza_Centro_Comercial-Medellin_Antioquia_Department.html,,,,,
119,107. Parroquia Santa Gema,https://www.tripadvisor.co/Attraction_Review-g297478-d7901086-Reviews-Parroquia_Santa_Gema-Medellin_Antioquia_Department.html,,,,,
120,108. Café Hacienda Santa Isabel,https://www.tripadvisor.co/Attraction_Review-g297478-d13326443-Reviews-Hacienda_Santa_Isabel-Medellin_Antioquia_Department.html,Medellin,Café Hacienda Santa Isabel,En las montañas de Antioquia nace hace 35 años Hacienda Santa Isabel en el municipio de Fredonia siendo el municipio precursor del café en Colombia. Gracias a nuestros colaboradores hoy nos consolidamos como una de las fincas cafeteras más grandes del departamento con más de 900000 árboles de café.Al interior de nuestra finca ofrecemos conocer del proceso del café. Nuestro tour es conocido por mostrar el mundo natural desde los rincones de nuestros balcones con las mejores vistas al río cauca y los 23 municipios que lo rodean.Contamos con certificaciones como Rainforest Alliance lo que nos legitima como una empresa que se preocupa por sus colaboradores y por mantener sus suelos lo mejor cuidados posible trabajando para conservar la biodiversidad y asegurar medios de vida sostenibles.Para complementar el tour contamos también con otros servicios como cabalgatas hospedaje camping ciclomontañismo parapente y escalada de montaña entre otras ofreciendo única e inolvidable,Más de 3 horas,Calle 22 42a 44 9 Kms From Fredonia Via Puente Iglesias Medellín 055070 Colombia
121,109. Parque Memorial Inflexion,https://www.tripadvisor.co/Attraction_Review-g297478-d19852415-Reviews-Parque_Memorial_Inflexion-Medellin_Antioquia_Department.html,,,,,
122,110. El Caturral,https://www.tripadvisor.co/Attraction_Review-g297478-d11964038-Reviews-El_Caturral-Medellin_Antioquia_Department.html,,,,,
123,111. Cerro de las Tres Cruces,https://www.tripadvisor.co/Attraction_Review-g297478-d19088343-Reviews-Cerro_de_las_Tres_Cruces-Medellin_Antioquia_Department.html,,,,,
124,112. De Moda Outlet,https://www.tripadvisor.co/Attraction_Review-g297478-d21347429-Reviews-De_Moda_Outlet-Medellin_Antioquia_Department.html,,De Moda Outlet,,,
125,113. Park Bolivar,https://www.tripadvisor.co/Attraction_Review-g297478-d7726712-Reviews-Park_Bolivar-Medellin_Antioquia_Department.html,,,,,
126,114. Parque Berrio,https://www.tripadvisor.co/Attraction_Review-g297478-d20886090-Reviews-Parque_Berrio-Medellin_Antioquia_Department.html,,,,,
127,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d16733251-Reviews-Jet_Rent_a_Car-Medellin_Antioquia_Department.html,,,,,
128,115. Jet Rent a Car,https://www.tripadvisor.co/Attraction_Review-g297478-d16733251-Reviews-Jet_Rent_a_Car-Medellin_Antioquia_Department.html,,,,,
129,116. Artesanías Caballo de Troya,https://www.tripadvisor.co/Attraction_Review-g297478-d6896698-Reviews-Artesanias_Caballo_de_Troya-Medellin_Antioquia_Department.html,Medellin,Artesanías Caballo de Troya,Artesanías Caballo de Troya es un atractivo artesanal. Nuestros visitantes lo catalogan como un lugar cultural donde se pueden encontrar las mejores artesanías de Colombia y aprender de ellas. Estamos divididos en las diferentes regiones de Colombia. En el recorrido por el atractivo verás figuras colores texturas naturales y diseños de los mejores maestros artesanos. Contamos con un excelente equipo bilingüe capacitado para atender a nuestros visitantes tanto nacionales como extranjeros.,1-2 horas,Kilometro 16 Via Las Palmas 50 metros antes de Sancho Paisa Medellín 055427 Colombia
130,117. Yolo Hostel,https://www.tripadvisor.co/Attraction_Review-g297478-d14910427-Reviews-Yolo_Hostel-Medellin_Antioquia_Department.html,,Yolo Hostel,,,
131,118. Cerveceria El Parche,https://www.tripadvisor.co/Attraction_Review-g297478-d23513041-Reviews-Cerveceria_El_Parche-Medellin_Antioquia_Department.html,,,,,
132,119. Parroquia San Cristobal,https://www.tripadvisor.co/Attraction_Review-g297478-d8710219-Reviews-San_Cristobal_Church-Medellin_Antioquia_Department.html,,,,,
133,120. Museo El Castillo,https://www.tripadvisor.co/Attraction_Review-g297478-d23630789-Reviews-Museo_El_Castillo-Medellin_Antioquia_Department.html,,,,,
134,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d4150802-Reviews-Free_Walking_Tour_Medellin_Real_City_Tours-Medellin_Antioquia_Department.html,,,,,
135,121. Free Walking Tour Medellin - Real City Tours,https://www.tripadvisor.co/Attraction_Review-g297478-d4150802-Reviews-Free_Walking_Tour_Medellin_Real_City_Tours-Medellin_Antioquia_Department.html,,,,,
136,122. Encanto Dance Academy And Healthy Food,https://www.tripadvisor.co/Attraction_Review-g297478-d17462500-Reviews-Encanto_Dance_Academy_And_Healthy_Food-Medellin_Antioquia_Department.html,,,,,
137,123. Museo de Arte Moderno de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d2267623-Reviews-Medellin_Museum_of_Modern_Art-Medellin_Antioquia_Department.html,Medellin,Museo de Arte Moderno de Medellín,Somos un espacio que cuestiona las tradiciones y tiene una actitud propositiva frente a los asuntos determinantes de la sociedad contemporánea. Ponemos al alcance del público diversas maneras de ver e interpretar el mundo brindando experiencias significativas entorno al arte. Más que un espacio físico somos un lugar en el cual se conjugan el patrimonio la producción del arte el público y la institución; convirtiéndose en una plataforma de saberes y conocimientos que inciden en la sociedad de hoy. Trabajamos para ser un Museo global y a la vez local que promueve el encuentro el trabajo la producción y la investigación entre múltiples oficios de la creación contemporánea y potencia el desarrollo de las subjetividades. Estas dimensiones se mezclan y se nutren para ser expuestas y divulgadas a la sociedad a través de diversas exposiciones cada año.,2-3 horas,Carrera 44 19a 100 Ciudad del Río Medellín 050021 Colombia
138,124. Centro Comercial Oviedo,https://www.tripadvisor.co/Attraction_Review-g297478-d4038804-Reviews-Centro_Comercial_Oviedo-Medellin_Antioquia_Department.html,,,,,
139,125. Guatape,https://www.tripadvisor.co/Attraction_Review-g297478-d23908856-Reviews-Guatape-Medellin_Antioquia_Department.html,,,,,
140,126. Akzara Wellness Center Spa,https://www.tripadvisor.co/Attraction_Review-g297478-d14802764-Reviews-Akzara_Wellness_Center_Spa-Medellin_Antioquia_Department.html,Medellin,Akzara Wellness Center Spa,Akzara Wellness Center es el unico spa de relajación con ambiente campestre de Medellin puedes disfrutar de masajes de relajación temáticos circuito hídrico de relajacion con aeroterapia cromoterapia hidroterapia flotarium jacuzzi baño turco sauna finlandes tratamientos faciales y corporales de estetica todo cerca del centro turistico y financiero de Medellin en el sector milla de oro.,Más de 3 horas,Carrera 36 calle 1 sur 75 Medellín 050022 Colombia
141,127. Makeno,https://www.tripadvisor.co/Attraction_Review-g297478-d7289367-Reviews-Makeno-Medellin_Antioquia_Department.html,Medellin,Makeno,Makeno es un proyecto comercial construido alrededor del diseño propone un estilo de vida en el que se conectan vestuario joyería complementos objetos y mobiliario de hogar con aquellos consumidores que disfrutan del talento y les gusta diferenciarse. Makeno es un proyecto comercial que se ha consolidado en Colombia como la plataforma de lanzamiento para el diseño emergente de nuestro país.  Reafirmamos la importancia de facilitar un entorno creativo que acerque a los consumidores que aprecian el diseño y buscan un estilo de vida que los diferencie y les permita compartir experiencias únicas. Nuestro principal propósito consiste en conectar al diseñador y al consumidor final. Contamos la historia de los productos sus atributos o por que se diferencian con el propósito de reconocer la labor de los emprendedores y comercializar sus creaciones con un precio justo.,< 1 hora,Carrera 37 # 10-35 Rooftop shop Medellín 050011 Colombia
142,128. Trilogia Live Bar,https://www.tripadvisor.co/Attraction_Review-g297478-d4727840-Reviews-Trilogia_Live_Bar-Medellin_Antioquia_Department.html,,,,,
143,129. Ivy Wellness Center,https://www.tripadvisor.co/Attraction_Review-g297478-d23808440-Reviews-Ivy_Wellness_Center-Medellin_Antioquia_Department.html,,,,,
144,130. Tours Guatape,https://www.tripadvisor.co/Attraction_Review-g297478-d3895664-Reviews-Tours_Guatape-Medellin_Antioquia_Department.html,,,,,
145,131. Salsa Classes Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d12799772-Reviews-Salsa_Classes_Medellin-Medellin_Antioquia_Department.html,,Salsa Classes Medellin,,,
146,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d10267271-Reviews-Aeroturex-Medellin_Antioquia_Department.html,,,,,
147,132. Aeroturex,https://www.tripadvisor.co/Attraction_Review-g297478-d10267271-Reviews-Aeroturex-Medellin_Antioquia_Department.html,,,,,
148,133. Flying Tree Yoga Studio,https://www.tripadvisor.co/Attraction_Review-g297478-d7675301-Reviews-Flying_Tree_Yoga_Studio-Medellin_Antioquia_Department.html,,,,,
149,134. Dulce Jesús Mío,https://www.tripadvisor.co/Attraction_Review-g297478-d7224301-Reviews-Dulce_Jesus_Mio-Medellin_Antioquia_Department.html,,,,,
150,135. Euforia Escuela de Baile,https://www.tripadvisor.co/Attraction_Review-g297478-d10236309-Reviews-Euforia_Escuela_de_Baile-Medellin_Antioquia_Department.html,,Euforia Escuela de Baile,,,
151,136. Terapias De Relajación Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d23446460-Reviews-Terapias_De_Relajacion_Medellin-Medellin_Antioquia_Department.html,Medellin,Terapias De Relajación Medellín,Masajes relajantes en Medellín Masajes en Pareja. Nuestros Masajes te permitirán liberar la tensión y aliviar cualquier dolor muscular Si lo que deseas es vivir una grata experiencia en relajación y bienestar... Te invitamos a disfrutar de los servicios de Terapias de Relajación Medellín. Contamos con excelentes profesionales altamente calificadas y siempre dispuestas a brindarte el mejor servicio y atención integral. Aunque somos especialistas en relajación holística e integral también manejamos los mejores protocolos en Spa para parejas spa y masajes para embarazadas spa de niñas protocolos faciales como limpiezas e hidrataciones. También manejamos depilaciones y masajes de reducción y moldeo de tu cuerpo. Todo esto pensando en el equilibrio entre belleza salud y relajación,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Carrera 84 #37-35 Medellín 050032 Colombia
152,137. Brassia Estética,https://www.tripadvisor.co/Attraction_Review-g297478-d9810962-Reviews-Brassia_Estetica-Medellin_Antioquia_Department.html,Medellin,Brassia Estética,El lugar ideal para masajes de relajación en un ambiente exclusivo.,1-2 horas,Circular 3 # 74 - 49 Laureles Medellín 050031 Colombia
153,138. Vrtice Rooftop,https://www.tripadvisor.co/Attraction_Review-g297478-d15058751-Reviews-Vrtice_Rooftop-Medellin_Antioquia_Department.html,,Vrtice Rooftop,,,
154,139. Heard From,https://www.tripadvisor.co/Attraction_Review-g297478-d13532933-Reviews-Heard_From-Medellin_Antioquia_Department.html,,Heard From,,,
155,140. MedellinDayTrips,https://www.tripadvisor.co/Attraction_Review-g297478-d12933225-Reviews-MedellinDayTrips-Medellin_Antioquia_Department.html,,,,,
156,141. Medellín City Services,https://www.tripadvisor.co/Attraction_Review-g297478-d5984063-Reviews-Medellin_City_Services-Medellin_Antioquia_Department.html,,,,,
157,142. Viaja Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d12276391-Reviews-Viaja_Medellin-Medellin_Antioquia_Department.html,,,,,
158,143. Odyssey Motorcycles,https://www.tripadvisor.co/Attraction_Review-g297478-d13913283-Reviews-Odyssey_Motorcycles-Medellin_Antioquia_Department.html,,Odyssey Motorcycles,,,
159,144. Viva Spa,https://www.tripadvisor.co/Attraction_Review-g297478-d3954767-Reviews-Viva_Spa-Medellin_Antioquia_Department.html,,,,,
160,145. Trap,https://www.tripadvisor.co/Attraction_Review-g297478-d10592704-Reviews-Trap-Medellin_Antioquia_Department.html,Medellin,Trap,TRAP es un innovador juego en donde puedes poner a prueba tus habilidades para trabajar en equipo en un espacio muy inusual. Básicamente entrarás en una habitación especialmente diseñada junto con un equipo (grupo de amigos colegas familiares o en pareja) y allí deberás resolver acertijos encontrar misteriosas pistas y llaves que se encuentran escondidas por todo el lugar con el fin de cumplir una misión: Escapar de la habitación. Tienes 60 minutos para lograrlo.,1-2 horas,Calle 34c 80 A 58 Segundo piso Medellín 05001000 Colombia
161,146. Medellin Airport Transfer,https://www.tripadvisor.co/Attraction_Review-g297478-d14042917-Reviews-Medellin_Airport_Transfer-Medellin_Antioquia_Department.html,,,,,
162,147. Ciel Spa & Wellness Center,https://www.tripadvisor.co/Attraction_Review-g297478-d23632079-Reviews-Ciel_Spa_Wellness_Center-Medellin_Antioquia_Department.html,Medellin,Ciel Spa & Wellness Center,Bienvenidos somos Ciel SPA unos de los mejores SPA de Medellin. Localizados en la milla de oro del Poblado y diagonal al Centro comercial santa fe. Tenemos servicios de masajes dias de spa depilacion y lipiezas o tratamientos faciales,1-2 horas,Calle 10 Sur #43a-17 Medellín 050022 Colombia
163,148. Vía Cocina,https://www.tripadvisor.co/Attraction_Review-g297478-d16652311-Reviews-Via_Cocina-Medellin_Antioquia_Department.html,Medellin,Vía Cocina,Proyecto comunitario transformando productos regionales en comidas saludables del mundo! Clases gastronómicas para el público general noches temáticas con sabores de países lejanos eventos privados para grupos y turismo sostenible. No es restaurante llamar o visitar la página web para reservar tus cupos! Brian nuestro chef y director ha trabajado en proyectos de cooperación internacional como voluntario desde 2003 viajando a más de 70 países y aprendiendo a cocinar en 25 regiones en Asia África Europa y las Américas. Vía Cocina es su proyecto de vida compartiendo sus conocimientos de cocina y gestión de proyectos para impulsar a la comunidad a cocinar más saludable para sus familias y ayudar a empresarios de escasos recursos a empezar sus propios negocios de comida como mentor. Las utilidades de clases y actividades de turismo están reinvertidos en el proyecto subvencionando las formaciones para personas de escasos recursos.,2-3 horas,Calle 51a 28 17 Medellín 050013 Colombia
164,149. Salon Malaga,https://www.tripadvisor.co/Attraction_Review-g297478-d12110162-Reviews-Salon_Malaga-Medellin_Antioquia_Department.html,,Salon Malaga,,,
165,150. BaseLang Spanish School,https://www.tripadvisor.co/Attraction_Review-g297478-d16818955-Reviews-BaseLang_Spanish_School-Medellin_Antioquia_Department.html,,BaseLang Spanish School,,,
166,151. Comuna 13 Graffiti Tour,https://www.tripadvisor.co/Attraction_Review-g297478-d7178986-Reviews-Comuna_13_Graffiti_Tour-Medellin_Antioquia_Department.html,,,,,
167,152. Camantours Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d14032742-Reviews-Camantours_Medellin-Medellin_Antioquia_Department.html,,,,,
168,153. Golf In Medellin Courses - access and all you need to play,https://www.tripadvisor.co/Attraction_Review-g297478-d25311579-Reviews-Golf_In_Medellin_Courses_access_and_all_you_need_to_play-Medellin_Antioquia_Depa.html,,,,,
169,154. Bubble Foot Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d14976482-Reviews-Bubble_Foot_Medellin-Medellin_Antioquia_Department.html,Medellin,Bubble Foot Medellin,¡Hay una nueva forma de jugar fútbol en Medellín! Cada jugador ingresa dentro de una burbuja de plástico inflable gigante se forman dos equipos con cinco jugadores. ¡Ahora empieza lo divertido! Vas a rebotar voltear chocar sin riesgo y reír sin parar la vas a pasar muy chévere con nosotros. Los invitamos a vivir esta experiencia con su familia amigos compañeros de trabajo… ¡Ven y disfruta!,1-2 horas,Cra. 56b #49a - 29 Piso 18 Medellín 050010 Colombia
170,155. Guinot,https://www.tripadvisor.co/Attraction_Review-g297478-d23567199-Reviews-Guinot-Medellin_Antioquia_Department.html,,,,,
171,156. AltaGracia Restaurante,https://www.tripadvisor.co/Attraction_Review-g297478-d5505914-Reviews-AltaGracia_Restaurante-Medellin_Antioquia_Department.html,,AltaGracia Restaurante,,,
172,157. Rock Café Dalí,https://www.tripadvisor.co/Attraction_Review-g297478-d9862023-Reviews-Rock_Cafe_Dali-Medellin_Antioquia_Department.html,Medellin,Rock Café Dalí,Night Pub Rock Music Shots Cocktails Pizza. Uno de los mas clasicos lugares de la Zona rosa del Poblado un ambiente relajado y con una execelente musica variedad de cervezas y licores excelente atención,Más de 3 horas,Carrera 43D # 10 77 Medellín 050021 Colombia
173,158. Colombia Coffee Tour,https://www.tripadvisor.co/Attraction_Review-g297478-d13133024-Reviews-Colombia_Coffee_Tour-Medellin_Antioquia_Department.html,,,,,
174,159. Unity Yoga,https://www.tripadvisor.co/Attraction_Review-g297478-d13859886-Reviews-Unity_Yoga-Medellin_Antioquia_Department.html,,,,,
175,160. Enigma Escape Room Medellin - Laureles,https://www.tripadvisor.co/Attraction_Review-g297478-d23539715-Reviews-Enigma_Escape_Room_Medellin_Laureles-Medellin_Antioquia_Department.html,Medellin,Enigma Escape Room Medellin - Laureles,En un juego de escape o escape room tú y tu equipo entre 2 y 6 personas van a estar encerrados en una habitación temática durante 60 minutos deben encontrar la forma de escapar de la sala. Para esto van a tener que buscar pistas ocultas descifrar códigos abrir puertas secretas y resolver una serie de enigmas y misterios usando su lógica sentido de observación y trabajo en equipo.,1-2 horas,Transversal 39B 4-30 Medellín 050021 Colombia
176,161. Kitsune Club,https://www.tripadvisor.co/Attraction_Review-g297478-d25311437-Reviews-Kitsune_Club-Medellin_Antioquia_Department.html,Medellin,Kitsune Club,El venue inaugurado el 24 de diciembre de 2022 consta de dos áreas que cuentan con una combinación de VOID ACOUSTICS y TURBOSOUND Soundsystems. Un área la terraza es un bar de cócteles en el patio exterior. El otro es lo que KITSUNE llama un micro club con una cabina de DJ elevada que da a una pequeña pista de baile.La dirección musical está inspirada en los estilos de ÂME AND DIXON AXEL BOMAN RED AXES y el minimal rumano además del deep house y disco neoyorkino clásico.,Más de 3 horas,Calle 8 # 43a - 29 Segundo Piso Del Restaurante Cuon Medellín 050022 Colombia
177,162. Ecoventure,https://www.tripadvisor.co/Attraction_Review-g297478-d14165451-Reviews-Ecoventure-Medellin_Antioquia_Department.html,,,,,
178,163. Nirvana Spa,https://www.tripadvisor.co/Attraction_Review-g297478-d3954300-Reviews-Nirvana_Spa-Medellin_Antioquia_Department.html,Medellin,Nirvana Spa,Déjese seducir y transportar a través de la música las terapias los aromas evocando y elevando su espíritu al estado supremo de liberación de todas las ataduras la absoluta tranquilidad la serenidad sin límites. Quien llega a NIRVANA se libera a la máxima expresión del ser.,2-3 horas,Carrera 36B 11-12 Hotel Park 10 Medellín 050021 Colombia
179,164. Green Bike Tour Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d12537896-Reviews-Green_Bike_Tour_Medellin-Medellin_Antioquia_Department.html,,,,,
180,165. Viva Spa Poblado,https://www.tripadvisor.co/Attraction_Review-g297478-d8762136-Reviews-Viva_Spa_Poblado-Medellin_Antioquia_Department.html,,Viva Spa Poblado,,,
181,166. Salsalandia,https://www.tripadvisor.co/Attraction_Review-g297478-d15572871-Reviews-Salsalandia-Medellin_Antioquia_Department.html,,,,,
182,167. Cervecería Libre,https://www.tripadvisor.co/Attraction_Review-g297478-d5504515-Reviews-Cerveceria_Libre-Medellin_Antioquia_Department.html,,Cervecería Libre,,,
183,168. Transp'hotel,https://www.tripadvisor.co/Attraction_Review-g297478-d18314008-Reviews-Transp_hotel-Medellin_Antioquia_Department.html,,,,,
184,169. Vosmeraki,https://www.tripadvisor.co/Attraction_Review-g297478-d23949873-Reviews-Vosmeraki-Medellin_Antioquia_Department.html,,,,,
185,170. The Andes Adventure Travels,https://www.tripadvisor.co/Attraction_Review-g297478-d7331844-Reviews-The_Andes_Adventure_Travels-Medellin_Antioquia_Department.html,,,,,
186,171. Roc House Creando Aventura,https://www.tripadvisor.co/Attraction_Review-g297478-d9851922-Reviews-Roc_House_Creando_Aventura-Medellin_Antioquia_Department.html,Medellin,Roc House Creando Aventura,RocHouse es el mega-centro de escalada mas grande de la ciudad y el centro de todas las actividades de aventura en Antioquia.,2-3 horas,kilómetro 3 vía El Escobero Transversal De La Montaña Medellín 055420 Colombia
187,172. Sixttina,https://www.tripadvisor.co/Attraction_Review-g297478-d6026611-Reviews-Sixttina-Medellin_Antioquia_Department.html,Medellin,Sixttina,Algunos afirman que es una de las discotecas con mas tecnología de Latinoamérica la experiencia esta dada por el DJ VJ Ingeniero de Luces y efectos especiales. Es una rumba con un estilo de vida denominado “GLAM DANCE”. Aquí el diseño la moda las personas vanguardistas el tipo de música y el estilo corresponde a tendencias internacionales en su look & feel. Su bóveda en concreto vaciado a 8 mts de altura las pantallas el impecable sonido el amable trato del personal de servicio hacen que sus asistentes tilden la experiencia como “A otro nivel”.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Carrera 43A No. 6 Sur-26 Piso 7 Medellín 050022 Colombia
188,173. El Sueño de volar,https://www.tripadvisor.co/Attraction_Review-g297478-d12512713-Reviews-Dream_Flying_Paragliding-Medellin_Antioquia_Department.html,,,,,
189,174. Paranoia Escape Room Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d17425567-Reviews-Paranoia_Escape_Room_Medellin-Medellin_Antioquia_Department.html,Medellin,Paranoia Escape Room Medellin,Tú y tus amigos es un juego de escapeenfrentando decenas de pruebas y acertijos para escapar de un cuarto en menos de 60 minutos. ¿Podrán salir a tiempo?,1-2 horas,Carrera 35 7 86 Medellín 050021 Colombia
190,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d12884377-Reviews-Zippy_Tour_Comuna_13-Medellin_Antioquia_Department.html,,,,,
191,175. Zippy Tour Comuna 13,https://www.tripadvisor.co/Attraction_Review-g297478-d12884377-Reviews-Zippy_Tour_Comuna_13-Medellin_Antioquia_Department.html,,,,,
192,176. LaZotea Rooftop Bar,https://www.tripadvisor.co/Attraction_Review-g297478-d13564802-Reviews-LaZotea_Rooftop_Bar-Medellin_Antioquia_Department.html,Medellin,LaZotea Rooftop Bar,Cerca al Lleras encontrarás una terraza en la que disfrutarás de un ambiente enfocado en la música urbanacon deliciosos cocktail´s y sangrias que podrás acompañar de una hookah y las personas mas bonitas de la ciudad.,2-3 horas,Cra 37a 8-59 Medellín 050011 Colombia
193,"177. Amatsu Spa. Salud, Perfección y Armonía",https://www.tripadvisor.co/Attraction_Review-g297478-d6510324-Reviews-Amatsu_Spa_Salud_Perfeccion_y_Armonia-Medellin_Antioquia_Department.html,Medellin,Amatsu Spa. Salud Perfección y Armonía,Amatsu spa es un lugar mágico y acogedor ubicado estratégicamente en Laureles uno de los sectores más prestigiosos de la ciudad de Medellín donde encontrarás una fuente de energía vitalidad y servicios inspirados en los elementos terapias y filosofías milenarias japonesas brindados por un personal experto que busca entregarle siempre una experiencia lejos de lo convencional. Nuestros servicios mas destacados son: día de spa en Medellin limpieza facial spa para parejas spa para amigas masajes relajantes spa para niñas spa para embarazadas entre otros.,1-2 horas,Carrera 80 No 34-67 Laureles Sector Don Quijote Medellín 050023 Colombia
194,178. Donde Aquellos Bar,https://www.tripadvisor.co/Attraction_Review-g297478-d10035830-Reviews-Donde_Aquellos_Bar-Medellin_Antioquia_Department.html,,,,,
195,179. Tourguides Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d15220518-Reviews-Tourguides_Medellin-Medellin_Antioquia_Department.html,,,,,
196,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d5773066-Reviews-Real_City_Tours-Medellin_Antioquia_Department.html,,,,,
197,180. Real City Tours,https://www.tripadvisor.co/Attraction_Review-g297478-d5773066-Reviews-Real_City_Tours-Medellin_Antioquia_Department.html,,,,,
198,181. La Cantina Del Fino,https://www.tripadvisor.co/Attraction_Review-g297478-d23006520-Reviews-La_Cantina_Del_Fino-Medellin_Antioquia_Department.html,Medellin,La Cantina Del Fino,La Cantina del Fino: proveedor oficial de Aguas Locas. Es traído a ustedes por el Fino Asprilla The Fresh Prince of Belén. Venga pa' que se requinte de los wizkalifa en las rockefeller y pruebe una comida bien poderosa. Le tenemos los propios temas pa' que se tire los pasos prohibidos. Vamos a disfrutar de las mejores clases de baile en ritmos tropicales y latinos en el bar más parchado de Provenza también podrás estar en nuestro karaoke todos los miércoles y en varios parches en la semana y el fin de semana acá nunca falta el parche. Te esperamos todos los martes de 7 a 9pm y los jueves de 6 a 8pm para aprender con bailarines expertos los miércoles para cantar en nuestro karaoke y los demás días podrás conocer y disfrutar de la mejor comida bebida y cócteles únicos. !Está pendiente que siempre tenemos actividades para ti!,Más de 3 horas,Carrera 35 #8a - 11 Provenza Medellín 050021 Colombia
199,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d14188828-Reviews-Turibike-Medellin_Antioquia_Department.html,,,,,
200,182. Turibike,https://www.tripadvisor.co/Attraction_Review-g297478-d14188828-Reviews-Turibike-Medellin_Antioquia_Department.html,,,,,
201,183. Mon & Velarde,https://www.tripadvisor.co/Attraction_Review-g297478-d6210701-Reviews-Mon_Velarde-Medellin_Antioquia_Department.html,Medellin,Mon & Velarde,MON & VELARDE. Vestuario casual-formal y Accesorios para hombres singulares,< 1 hora,Calle 8 # 37 - 25 Vía Primavera cerca del Parque Lleras Medellín 050021 Colombia
202,184. Cook in Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d17237315-Reviews-Cook_in_Medellin-Medellin_Antioquia_Department.html,,,,,
